# time_s,x_m,y_m,psi_rad,kappa_rad,vx_mps,ax_mps2
9.000000,-1.993654,1.222302,1.886385,-0.036752,4.152165,-5.604226
9.050000,-2.032807,1.343298,1.880837,-0.050800,3.964096,-4.781059
9.100000,-2.071179,1.464543,1.873473,-0.064932,3.804741,-4.455352
9.150000,-2.108545,1.586102,1.864255,-0.079972,3.647567,-3.859961
9.200000,-2.144671,1.708034,1.853082,-0.095717,3.504641,-3.354817
9.250000,-2.179307,1.830397,1.839853,-0.112141,3.376241,-3.010249
9.300000,-2.212195,1.953242,1.824539,-0.128687,3.257936,-2.776423
9.350000,-2.243071,2.076606,1.807217,-0.144072,3.145570,-2.596304
9.400000,-2.271685,2.200514,1.787972,-0.158813,3.036626,-2.354939
9.450000,-2.297787,2.324975,1.766761,-0.174670,2.932290,-2.017595
9.500000,-2.321107,2.449987,1.743274,-0.193757,2.839514,-1.776927
9.550000,-2.341338,2.575534,1.717384,-0.213773,2.756871,-1.650885
9.600000,-2.358154,2.701584,1.689128,-0.231233,2.678141,-1.539679
9.650000,-2.371259,2.828073,1.658566,-0.248846,2.602491,-1.432769
9.700000,-2.380358,2.954911,1.625823,-0.266393,2.530089,-1.366265
9.750000,-2.385164,3.081984,1.591100,-0.280604,2.460211,-1.386813
9.800000,-2.385444,3.209146,1.554636,-0.293476,2.388427,-1.458623
9.850000,-2.380959,3.336227,1.516158,-0.310669,2.310701,-1.490410
9.900000,-2.371424,3.463032,1.474686,-0.338958,2.226298,-1.385760
9.950000,-2.356409,3.589302,1.429440,-0.372940,2.143230,-1.311681
10.000000,-2.335421,3.714718,1.379861,-0.406966,2.064752,-1.331153
10.050000,-2.307964,3.838878,1.325634,-0.444782,1.979578,-1.105261
10.100000,-2.273536,3.961281,1.266689,-0.482821,1.899358,-0.608327
10.150000,-2.231706,4.081357,1.203739,-0.510272,1.847118,-0.110188
10.200000,-2.182279,4.198504,1.139268,-0.512265,1.832772,-0.055914
10.250000,-2.125371,4.312210,1.074778,-0.502019,1.835074,-0.483131
10.300000,-2.061278,4.422022,1.009948,-0.512624,1.812827,-0.982853
10.350000,-1.990055,4.527350,0.941676,-0.553782,1.748390,-0.910367
10.400000,-1.911579,4.627380,0.867882,-0.608732,1.668362,-0.340219
10.450000,-1.825648,4.721080,0.788797,-0.642920,1.633048,-0.148642
10.500000,-1.732405,4.807506,0.705727,-0.664909,1.623122,-0.253544
10.550000,-1.632196,4.885742,0.619466,-0.691998,1.605654,-0.351342
10.600000,-1.525496,4.954856,0.529306,-0.726518,1.579291,-0.421237
10.650000,-1.412871,5.013819,0.434490,-0.766434,1.546269,-0.358354
10.700000,-1.295046,5.061553,0.334513,-0.808429,1.512495,-0.108897
10.750000,-1.173012,5.096990,0.229365,-0.849949,1.492480,0.096789
