# time_s,x_m,y_m,psi_rad,kappa_rad,vx_mps,ax_mps2
6.800000,-4.397617,-2.937683,-1.476098,-0.033467,4.364553,-2.426497
6.850000,-4.388770,-3.032499,-1.479486,-0.037681,4.303357,-1.780288
6.900000,-4.380263,-3.127347,-1.483268,-0.041865,4.256045,-1.169279
6.950000,-4.372133,-3.222227,-1.487436,-0.045769,4.222369,-0.589549
7.000000,-4.364418,-3.317142,-1.491989,-0.049565,4.202017,-0.146841
7.050000,-4.357151,-3.412093,-1.496924,-0.053811,4.194565,-0.052088
7.100000,-4.350366,-3.507079,-1.502147,-0.057151,4.195049,-0.164730
7.150000,-4.344091,-3.602101,-1.507446,-0.055705,4.192623,0.125983
7.200000,-4.338320,-3.697154,-1.512504,-0.048368,4.186934,1.244542
7.250000,-4.332984,-3.792233,-1.516845,-0.039115,4.196432,3.234653
7.300000,-4.328008,-3.887332,-1.520184,-0.030982,4.240225,5.335961
7.350000,-4.323316,-3.982444,-1.522716,-0.023748,4.334664,5.054335
7.400000,-4.318837,-4.077567,-1.524632,-0.016859,4.470045,1.060808
7.450000,-4.314509,-4.172697,-1.525931,-0.010122,4.559544,-3.758314
7.500000,-4.310274,-4.267831,-1.526581,-0.003441,4.528147,-6.476980
7.550000,-4.306070,-4.362966,-1.526591,0.003165,4.406457,-7.182331
7.600000,-4.301837,-4.458100,-1.525978,0.009664,4.247646,-6.704926
7.650000,-4.297517,-4.553230,-1.524747,0.016130,4.083136,-5.794138
7.700000,-4.293050,-4.648353,-1.522900,0.022650,3.934231,-5.088054
7.750000,-4.288379,-4.743467,-1.520436,0.029172,3.801720,-4.605715
7.800000,-4.283443,-4.838567,-1.517353,0.035610,3.677896,-4.109738
7.850000,-4.278185,-4.933650,-1.513640,0.042172,3.562022,-3.572937
7.900000,-4.272544,-5.028711,-1.509285,0.049211,3.457293,-3.089465
7.950000,-4.266457,-5.123745,-1.504260,0.056620,3.364283,-2.713677
8.000000,-4.259859,-5.218744,-1.498532,0.063946,3.281473,-2.466382
8.050000,-4.252684,-5.313702,-1.492120,0.070764,3.206168,-2.323371
8.100000,-4.244870,-5.408609,-1.485098,0.076699,3.134611,-2.217450
8.150000,-4.236362,-5.503456,-1.477533,0.081823,3.064700,-2.106113
8.200000,-4.227116,-5.598235,-1.469485,0.086773,2.996522,-1.980904
8.250000,-4.217087,-5.692934,-1.460974,0.092000,2.930503,-1.843738
8.300000,-4.206227,-5.787542,-1.451953,0.097588,2.867403,-1.710040
8.350000,-4.194489,-5.882044,-1.442383,0.103511,2.807677,-1.589910
8.400000,-4.181820,-5.976427,-1.432243,0.109582,2.751058,-1.479069
8.450000,-4.168166,-6.070671,-1.421519,0.115654,2.697272,-1.374100
8.500000,-4.153476,-6.164760,-1.410213,0.121739,2.646303,-1.279522
8.550000,-4.137696,-6.258672,-1.398329,0.127858,2.598092,-1.199020
8.600000,-4.120774,-6.352385,-1.385866,0.133954,2.552251,-1.127561
8.650000,-4.102657,-6.445875,-1.372824,0.139971,2.508379,-1.059618
8.700000,-4.083297,-6.539114,-1.359207,0.145953,2.466411,-0.998063
8.750000,-4.062642,-6.632076,-1.345021,0.151967,2.426350,-0.947534
8.800000,-4.040644,-6.724729,-1.330265,0.157989,2.387893,-0.905936
8.850000,-4.017255,-6.817040,-1.314936,0.163964,2.350624,-0.868474
8.900000,-3.992428,-6.908975,-1.299036,0.169926,2.314353,-0.832307
8.950000,-3.966116,-7.000496,-1.282566,0.175956,2.279023,-0.795871
9.000000,-3.938274,-7.091563,-1.265518,0.182096,2.244662,-0.759891
9.050000,-3.908857,-7.182133,-1.247881,0.188360,2.211358,-0.726691
9.100000,-3.877820,-7.272161,-1.229642,0.194735,2.179088,-0.697009
9.150000,-3.845120,-7.361598,-1.210792,0.201184,2.147726,-0.670041
9.200000,-3.810712,-7.450392,-1.191324,0.207696,2.117170,-0.645222
9.250000,-3.774555,-7.538488,-1.171231,0.214292,2.087349,-0.622355
9.300000,-3.736607,-7.625827,-1.150507,0.220989,2.058202,-0.601468
9.350000,-3.696831,-7.712348,-1.129139,0.227798,2.029671,-0.582904
9.400000,-3.655186,-7.797986,-1.107118,0.234732,2.001684,-0.566303
9.450000,-3.611639,-7.882671,-1.084429,0.241807,1.974137,-0.549764
9.500000,-3.566153,-7.966331,-1.061059,0.249040,1.946973,-0.533052
9.550000,-3.518696,-8.048889,-1.036992,0.256448,1.920279,-0.521080
9.600000,-3.469237,-8.130263,-1.012210,0.264052,1.894050,-0.517063
9.650000,-3.417748,-8.210366,-0.986694,0.271876,1.867861,-0.514633
9.700000,-3.364202,-8.289111,-0.960421,0.279948,1.841309,-0.506876
9.750000,-3.308576,-8.366399,-0.933367,0.288291,1.814591,-0.495219
9.800000,-3.250850,-8.442131,-0.905504,0.296930,1.788053,-0.483386
9.850000,-3.191006,-8.516199,-0.876803,0.305896,1.761782,-0.473083
9.900000,-3.129030,-8.588494,-0.847231,0.315225,1.735747,-0.464791
9.950000,-3.064912,-8.658894,-0.816750,0.324979,1.709834,-0.455329
10.000000,-2.998646,-8.727277,-0.785317,0.335221,1.683914,-0.440606
10.050000,-2.930231,-8.793510,-0.752894,0.345892,1.658240,-0.430836
10.100000,-2.859672,-8.857453,-0.719439,0.356866,1.633270,-0.443396
10.150000,-2.786981,-8.918960,-0.684892,0.368468,1.608104,-0.436184
10.200000,-2.712176,-8.977878,-0.649174,0.381405,1.580769,-0.315977
10.250000,-2.635281,-9.034043,-0.612240,0.395113,1.554929,-0.108495
10.300000,-2.556332,-9.087276,-0.574090,0.407511,1.540871,0.018671
10.350000,-2.475381,-9.137415,-0.534902,0.416542,1.540684,0.010734
10.400000,-2.392514,-9.184316,-0.495117,0.420342,1.543248,-0.000496
10.450000,-2.307838,-9.227868,-0.455197,0.418329,1.542157,0.068947
10.500000,-2.221498,-9.268024,-0.415596,0.412486,1.542796,0.174284
10.550000,-2.133646,-9.304758,-0.376656,0.404941,1.550030,0.259489
10.600000,-2.044442,-9.338078,-0.338423,0.397389,1.563567,0.279817
10.650000,-1.954040,-9.367997,-0.300868,0.391138,1.581293,0.216039
10.700000,-1.862584,-9.394526,-0.263856,0.386354,1.597639,0.133110
10.750000,-1.770214,-9.417673,-0.227245,0.382808,1.607729,0.099453
10.800000,-1.677062,-9.437439,-0.190980,0.379573,1.613686,0.110534
10.850000,-1.583256,-9.453828,-0.155045,0.375610,1.619381,0.142904
10.900000,-1.488925,-9.466855,-0.119528,0.370493,1.626499,0.191778
10.950000,-1.394195,-9.476549,-0.084556,0.364092,1.635871,0.254147
11.000000,-1.299184,-9.482954,-0.050222,0.356768,1.648457,0.276682
11.050000,-1.204011,-9.486129,-0.016601,0.349130,1.664871,0.189270
